MissionID,Algorithm,DroneCount,Deadline,IgnoredRegions,TotalScore,Completeness,TimeEfficiency,CoverageScore,RedundantPenalty,LatestDetTime,AvgDetTime,MedDetTime,FiresDetected,TotalFires,TotalDetections,AreaCoverage
441,VORONOI_SEARCH,9,600.0,0,86.4,50.0,34.44,9.96,-8.0,424.12,95.87,70.45,40,40,683,99.58
442,VORONOI_SEARCH,9,600.0,0,93.27,50.0,38.45,9.89,-5.07,274.34,83.56,76.43,40,40,323,98.92
443,VORONOI_SEARCH,9,600.0,0,94.33,50.0,39.71,9.77,-5.16,229.17,80.5,74.94,40,40,330,97.72
444,VORONOI_SEARCH,9,600.0,0,94.33,50.0,39.22,9.89,-4.78,249.37,89.05,63.0,40,40,300,98.88
445,VORONOI_SEARCH,9,600.0,0,92.87,50.0,38.81,9.78,-5.72,269.29,87.77,61.32,40,40,379,97.8
446,VORONOI_SEARCH,9,600.0,0,95.7,50.0,41.17,9.52,-5.0,190.09,72.32,66.51,40,40,317,95.21
447,VORONOI_SEARCH,9,600.0,0,84.92,50.0,32.93,9.93,-7.94,468.36,106.18,72.99,40,40,671,99.27
448,VORONOI_SEARCH,9,600.0,0,92.82,50.0,38.6,9.84,-5.62,289.59,75.0,66.57,40,40,370,98.4
449,VORONOI_SEARCH,9,600.0,0,79.5,48.75,29.5,9.97,-8.72,600.0,101.5,84.5,39,40,842,99.75
450,VORONOI_SEARCH,9,600.0,0,91.47,50.0,37.97,9.95,-6.45,319.71,81.71,52.46,40,40,454,99.5
451,VORONOI_SEARCH,9,600.0,0,92.83,50.0,38.75,9.88,-5.8,260.43,91.5,67.53,40,40,387,98.8
452,VORONOI_SEARCH,9,600.0,0,92.43,50.0,37.41,9.79,-4.77,260.32,110.93,95.55,40,40,299,97.9
453,VORONOI_SEARCH,9,600.0,0,86.01,50.0,34.36,9.98,-8.33,509.53,59.5,36.83,40,40,757,99.85
454,VORONOI_SEARCH,9,600.0,0,91.9,50.0,38.32,9.83,-6.25,292.44,76.14,73.43,40,40,432,98.34
455,VORONOI_SEARCH,9,600.0,0,95.02,50.0,40.27,9.68,-4.93,221.12,77.63,64.38,40,40,312,96.8
456,VORONOI_SEARCH,9,600.0,0,92.99,50.0,39.06,9.96,-6.03,282.61,73.1,57.34,40,40,410,99.56
457,VORONOI_SEARCH,9,600.0,0,92.04,50.0,38.89,9.8,-6.65,302.56,69.64,48.89,40,40,478,97.99
458,VORONOI_SEARCH,9,600.0,0,80.19,48.75,29.74,9.98,-8.28,600.0,105.75,69.54,39,40,725,99.79
459,VORONOI_SEARCH,9,600.0,0,94.21,50.0,40.07,9.82,-5.69,240.41,72.42,60.05,40,40,377,98.24
460,VORONOI_SEARCH,9,600.0,0,90.85,50.0,37.29,9.9,-6.34,327.71,87.08,64.5,40,40,442,98.98
461,VORONOI_SEARCH,9,600.0,0,94.11,50.0,39.6,9.82,-5.31,258.41,76.19,55.95,40,40,343,98.19
462,VORONOI_SEARCH,9,600.0,0,95.11,50.0,39.8,9.76,-4.46,228.21,83.51,68.47,40,40,276,97.65
463,VORONOI_SEARCH,9,600.0,0,92.94,50.0,39.17,9.9,-6.12,285.43,75.27,47.32,40,40,419,98.96
464,VORONOI_SEARCH,9,600.0,0,80.7,48.75,30.28,9.96,-8.29,600.0,87.78,71.57,39,40,728,99.58
465,VORONOI_SEARCH,9,600.0,0,96.57,50.0,41.41,9.39,-4.23,191.91,65.79,63.83,40,40,260,93.92
466,VORONOI_SEARCH,9,600.0,0,94.08,50.0,39.17,9.93,-5.02,271.39,74.47,62.41,40,40,319,99.32
467,VORONOI_SEARCH,9,600.0,0,95.74,50.0,40.38,9.8,-4.44,236.49,71.73,52.65,40,40,275,98.01
468,TMSTC_STAR,6,600.0,0,84.14,50.0,30.19,9.99,-6.04,439.11,161.16,138.23,40,40,411,99.86
469,TMSTC_STAR,6,600.0,0,79.23,50.0,25.1,9.95,-5.82,466.18,223.25,232.11,40,40,389,99.46
470,TMSTC_STAR,6,600.0,0,86.14,50.0,31.27,9.89,-5.02,367.89,169.66,154.91,40,40,319,98.86
471,TMSTC_STAR,6,600.0,0,82.98,50.0,29.18,9.92,-6.11,464.17,169.54,142.69,40,40,418,99.19
472,TMSTC_STAR,6,600.0,0,86.7,50.0,32.32,9.79,-5.4,402.3,139.91,118.47,40,40,351,97.86
473,TMSTC_STAR,6,600.0,0,83.15,50.0,29.33,9.64,-5.82,413.23,167.09,190.72,40,40,389,96.39
474,TMSTC_STAR,6,600.0,0,83.56,50.0,29.71,9.86,-6.01,473.5,162.32,121.76,40,40,408,98.63
475,TMSTC_STAR,6,600.0,0,87.49,50.0,33.65,9.72,-5.87,390.91,117.9,106.08,40,40,394,97.2
476,TMSTC_STAR,6,600.0,0,85.81,50.0,32.21,9.87,-6.27,449.59,130.87,87.44,40,40,434,98.67
477,TMSTC_STAR,6,600.0,0,85.28,50.0,31.45,9.97,-6.14,470.36,135.71,90.62,40,40,421,99.73
478,TMSTC_STAR,6,600.0,0,81.89,50.0,28.15,9.93,-6.19,491.44,172.0,153.39,40,40,426,99.31
479,TMSTC_STAR,6,600.0,0,80.95,50.0,27.56,9.88,-6.48,505.46,175.08,158.85,40,40,458,98.78
480,TMSTC_STAR,6,600.0,0,84.05,50.0,29.74,9.84,-5.53,411.09,177.27,162.95,40,40,362,98.42
481,TMSTC_STAR,6,600.0,0,85.11,50.0,31.46,9.88,-6.24,449.08,131.87,116.58,40,40,431,98.8
482,TMSTC_STAR,6,600.0,0,87.45,50.0,32.99,9.73,-5.26,356.87,145.67,129.32,40,40,339,97.26
483,TMSTC_STAR,6,600.0,0,84.7,50.0,30.72,9.65,-5.67,410.1,160.15,147.38,40,40,375,96.49
484,TMSTC_STAR,6,600.0,0,86.86,50.0,32.48,9.58,-5.19,347.63,159.37,140.68,40,40,333,95.75
485,TMSTC_STAR,6,600.0,0,82.01,50.0,27.76,9.72,-5.47,424.11,209.16,186.54,40,40,357,97.16
486,TMSTC_STAR,6,600.0,0,84.87,50.0,31.39,9.86,-6.39,451.19,143.4,102.09,40,40,447,98.63
487,TMSTC_STAR,6,600.0,0,83.3,50.0,29.29,9.94,-5.93,454.37,172.87,143.44,40,40,400,99.42
488,TMSTC_STAR,6,600.0,0,87.38,50.0,33.36,9.5,-5.47,333.73,154.33,126.25,40,40,357,94.96
489,TMSTC_STAR,6,600.0,0,83.39,50.0,29.36,9.88,-5.85,475.4,169.39,124.28,40,40,392,98.78
490,TMSTC_STAR,6,600.0,0,86.32,50.0,31.58,9.91,-5.18,393.89,169.59,116.63,40,40,332,99.13
491,TMSTC_STAR,6,600.0,0,89.52,50.0,35.1,9.56,-5.14,338.54,124.08,91.93,40,40,329,95.6
492,TMSTC_STAR,6,600.0,0,83.78,50.0,29.41,9.93,-5.56,430.29,172.92,162.57,40,40,365,99.27
493,TMSTC_STAR,6,600.0,0,79.57,48.75,28.21,9.98,-7.37,600.0,133.56,93.62,39,40,560,99.85
494,TMSTC_STAR,6,600.0,0,88.3,50.0,34.29,9.6,-5.6,352.1,126.3,107.71,40,40,368,96.04
495,TMSTC_STAR,6,600.0,0,88.04,50.0,33.63,9.66,-5.25,367.92,138.38,102.19,40,40,338,96.6
496,TMSTC_STAR,6,600.0,0,90.3,50.0,36.47,9.12,-5.29,312.72,121.18,67.08,40,40,341,91.24
497,TMSTC_STAR,6,600.0,0,82.73,50.0,29.58,9.93,-6.77,506.4,149.23,111.58,40,40,492,99.27
498,TMSTC_STAR,6,600.0,0,77.91,50.0,24.85,9.92,-6.86,574.27,188.33,180.48,40,40,503,99.15
499,TMSTC_STAR,6,600.0,0,82.56,50.0,29.32,9.83,-6.59,477.38,162.1,133.79,40,40,470,98.32
500,TMSTC_STAR,6,600.0,0,81.02,50.0,28.26,9.96,-7.2,580.8,137.93,105.08,40,40,549,99.61
501,TMSTC_STAR,6,600.0,0,81.9,50.0,28.69,9.69,-6.47,510.39,157.85,131.65,40,40,457,96.91
502,TMSTC_STAR,6,600.0,0,77.24,48.75,25.98,9.92,-7.4,600.0,181.0,119.65,39,40,564,99.17
503,TMSTC_STAR,6,600.0,0,85.06,50.0,31.1,9.9,-5.93,444.72,140.3,124.24,40,40,400,99.0
504,TMSTC_STAR,6,600.0,0,82.28,50.0,28.86,9.95,-6.54,492.32,159.41,140.7,40,40,464,99.5
505,TMSTC_STAR,6,600.0,0,83.08,50.0,28.98,9.79,-5.69,460.47,163.06,162.81,40,40,377,97.88
506,TMSTC_STAR,6,600.0,0,83.91,50.0,30.09,9.94,-6.13,491.56,152.55,101.27,40,40,420,99.44
507,TMSTC_STAR,6,600.0,0,85.63,50.0,31.78,9.67,-5.82,390.01,147.69,141.85,40,40,389,96.7
508,TMSTC_STAR,6,600.0,0,82.18,50.0,29.09,9.9,-6.81,507.84,140.52,141.14,40,40,497,98.96
509,TMSTC_STAR,6,600.0,0,76.36,48.75,24.86,9.97,-7.22,600.0,200.49,138.48,39,40,538,99.75
510,TMSTC_STAR,6,600.0,0,75.06,47.5,24.71,9.94,-7.09,600.0,197.58,148.24,38,40,507,99.44
511,TMSTC_STAR,6,600.0,0,83.52,50.0,29.25,9.9,-5.63,455.37,162.92,157.5,40,40,371,98.98
512,TMSTC_STAR,6,600.0,0,83.6,50.0,29.97,9.91,-6.28,440.81,163.38,142.42,40,40,436,99.07
513,TMSTC_STAR,6,600.0,0,82.47,50.0,28.41,9.96,-5.9,485.38,166.41,156.37,40,40,397,99.63
514,TMSTC_STAR,6,600.0,0,86.99,50.0,33.27,9.32,-5.6,336.72,141.25,144.33,40,40,368,93.21
515,TMSTC_STAR,6,600.0,0,77.6,50.0,25.72,9.95,-8.07,558.69,193.54,154.3,40,40,697,99.46
516,TMSTC_STAR,6,600.0,0,80.37,50.0,27.04,9.99,-6.66,529.67,172.72,158.42,40,40,479,99.88
517,TMSTC_STAR,6,600.0,0,82.16,50.0,28.83,9.96,-6.63,551.03,148.33,97.96,40,40,475,99.58
518,TMSTC_STAR,6,600.0,0,84.92,50.0,30.55,9.92,-5.55,400.99,165.09,156.89,40,40,364,99.17
519,TMSTC_STAR,6,600.0,0,84.96,50.0,30.37,9.83,-5.24,439.32,163.87,127.37,40,40,337,98.3
520,TMSTC_STAR,6,600.0,0,86.94,50.0,33.54,9.17,-5.78,378.88,132.93,102.1,40,40,385,91.72
521,TMSTC_STAR,6,600.0,0,77.45,48.75,26.01,9.99,-7.3,600.0,165.21,139.28,39,40,550,99.88
522,TMSTC_STAR,6,600.0,0,87.78,50.0,33.98,9.43,-5.63,361.73,130.46,105.05,40,40,371,94.27
523,TMSTC_STAR,6,600.0,0,83.79,50.0,30.69,9.7,-6.6,412.14,155.78,152.44,40,40,472,97.03
524,VORONOI_SEARCH,6,600.0,0,91.06,50.0,36.27,9.54,-4.75,302.53,113.69,95.07,40,40,298,95.39
525,VORONOI_SEARCH,6,600.0,0,85.36,50.0,31.93,9.78,-6.35,474.44,129.66,75.58,40,40,443,97.8
526,VORONOI_SEARCH,6,600.0,0,86.27,50.0,32.42,9.91,-6.06,435.04,126.76,98.98,40,40,413,99.09
527,VORONOI_SEARCH,6,600.0,0,87.01,50.0,32.37,9.77,-5.13,389.0,147.35,119.75,40,40,328,97.68
528,VORONOI_SEARCH,6,600.0,0,77.91,48.75,26.27,9.96,-7.06,600.0,169.44,123.33,39,40,517,99.59
529,VORONOI_SEARCH,6,600.0,0,89.03,50.0,34.4,9.9,-5.26,367.98,125.22,89.18,40,40,339,98.98
530,VORONOI_SEARCH,6,600.0,0,78.16,47.5,27.97,9.95,-7.26,600.0,137.67,97.73,38,40,530,99.54
531,VORONOI_SEARCH,6,600.0,0,78.57,48.75,27.76,9.93,-7.87,600.0,140.9,101.57,39,40,643,99.31
532,VORONOI_SEARCH,6,600.0,0,78.65,48.75,27.09,9.98,-7.18,600.0,148.94,117.62,39,40,532,99.85
533,VORONOI_SEARCH,6,600.0,0,90.14,50.0,35.12,9.66,-4.65,339.7,117.95,98.09,40,40,290,96.6
534,VORONOI_SEARCH,6,600.0,0,86.99,50.0,32.65,9.81,-5.47,377.82,139.97,129.67,40,40,357,98.13
535,VORONOI_SEARCH,6,600.0,0,83.06,50.0,29.64,9.85,-6.44,477.44,161.31,121.8,40,40,453,98.53
536,VORONOI_SEARCH,6,600.0,0,87.62,50.0,33.99,9.67,-6.03,408.16,107.97,88.18,40,40,410,96.66
537,VORONOI_SEARCH,6,600.0,0,87.01,50.0,33.56,9.92,-6.47,448.48,103.72,71.0,40,40,456,99.17
538,VORONOI_SEARCH,6,600.0,0,90.14,50.0,35.55,9.69,-5.1,370.84,105.62,66.44,40,40,325,96.87
539,VORONOI_SEARCH,6,600.0,0,93.7,50.0,38.98,8.98,-4.26,245.13,90.08,75.36,40,40,262,89.75
540,VORONOI_SEARCH,6,600.0,0,84.16,50.0,30.36,9.91,-6.11,494.37,144.0,99.04,40,40,418,99.07
541,VORONOI_SEARCH,6,600.0,0,79.98,50.0,27.05,9.97,-7.04,599.15,141.5,130.24,40,40,527,99.75
542,VORONOI_SEARCH,6,600.0,0,91.06,50.0,36.12,9.59,-4.65,306.77,112.74,98.3,40,40,290,95.89
543,VORONOI_SEARCH,6,600.0,0,88.9,50.0,34.81,9.51,-5.42,340.63,123.83,102.04,40,40,352,95.06
544,VORONOI_SEARCH,6,600.0,0,78.52,48.75,26.8,9.97,-7.0,600.0,143.75,136.29,39,40,509,99.71
545,VORONOI_SEARCH,6,600.0,0,83.75,50.0,30.07,9.89,-6.22,553.71,121.41,81.49,40,40,429,98.92
546,VORONOI_SEARCH,6,600.0,0,81.16,48.75,29.83,9.94,-7.36,600.0,106.09,65.53,39,40,558,99.42
547,VORONOI_SEARCH,6,600.0,0,90.98,50.0,36.33,9.75,-5.1,342.79,98.12,73.06,40,40,325,97.45
548,VORONOI_SEARCH,6,600.0,0,78.7,48.75,26.89,9.93,-6.86,600.0,161.46,109.19,39,40,491,99.27
549,VORONOI_SEARCH,6,600.0,0,83.27,50.0,30.52,9.88,-7.13,555.67,120.53,62.88,40,40,539,98.78
550,VORONOI_SEARCH,6,600.0,0,79.81,48.75,28.12,9.97,-7.03,600.0,128.28,104.11,39,40,513,99.69
551,VORONOI_SEARCH,6,600.0,0,84.68,50.0,31.89,9.94,-7.15,527.6,96.3,68.47,40,40,542,99.36
552,VORONOI_SEARCH,6,600.0,0,87.68,50.0,33.44,9.9,-5.66,439.07,106.38,81.44,40,40,374,99.02
553,VORONOI_SEARCH,6,600.0,0,87.55,50.0,33.15,9.81,-5.4,414.19,115.16,106.24,40,40,351,98.07
554,VORONOI_SEARCH,6,600.0,0,90.21,50.0,35.99,9.6,-5.38,363.77,95.36,69.42,40,40,349,95.99
555,VORONOI_SEARCH,6,600.0,0,88.55,50.0,34.78,9.9,-6.12,424.11,89.47,65.43,40,40,419,98.98
556,VORONOI_SEARCH,6,600.0,0,79.19,48.75,27.92,9.94,-7.42,600.0,135.72,102.22,39,40,568,99.4
557,VORONOI_SEARCH,6,600.0,0,91.63,50.0,37.37,9.56,-5.3,307.7,93.95,72.07,40,40,342,95.58
558,VORONOI_SEARCH,6,600.0,0,86.84,50.0,32.69,9.95,-5.8,456.35,113.94,84.1,40,40,387,99.46
559,VORONOI_SEARCH,6,600.0,0,80.03,48.75,28.69,9.96,-7.36,600.0,125.62,85.03,39,40,559,99.56
560,VORONOI_SEARCH,6,600.0,0,87.19,50.0,32.11,9.75,-4.67,367.12,152.25,145.33,40,40,292,97.49
561,VORONOI_SEARCH,6,600.0,0,86.29,50.0,33.03,9.93,-6.67,462.63,108.97,71.03,40,40,480,99.31
562,VORONOI_SEARCH,6,600.0,0,82.61,50.0,29.43,9.96,-6.78,507.65,143.76,123.35,40,40,493,99.56
563,VORONOI_SEARCH,6,600.0,0,90.55,50.0,35.65,9.74,-4.83,376.1,100.88,63.38,40,40,304,97.36
564,VORONOI_SEARCH,6,600.0,0,86.27,50.0,32.48,9.76,-5.97,436.22,125.53,97.14,40,40,404,97.63
565,VORONOI_SEARCH,6,600.0,0,76.51,47.5,26.91,9.91,-7.81,600.0,156.64,114.61,38,40,615,99.09
566,VORONOI_SEARCH,6,600.0,0,79.34,48.75,27.94,9.94,-7.29,600.0,133.72,104.17,39,40,548,99.4
567,VORONOI_SEARCH,6,600.0,0,85.12,50.0,31.46,9.85,-6.19,461.17,137.15,97.48,40,40,426,98.49
568,VORONOI_SEARCH,6,600.0,0,87.92,50.0,33.94,9.65,-5.67,385.1,113.99,105.22,40,40,375,96.47
569,VORONOI_SEARCH,6,600.0,0,76.58,48.75,25.62,9.92,-7.7,600.0,166.18,153.81,39,40,613,99.19
570,VORONOI_SEARCH,6,600.0,0,93.03,50.0,37.59,9.26,-3.81,266.53,103.39,92.19,40,40,232,92.59
571,VORONOI_SEARCH,6,600.0,0,82.03,50.0,28.22,9.95,-6.14,550.91,153.47,115.76,40,40,421,99.54
572,VORONOI_SEARCH,6,600.0,0,79.38,48.75,27.51,9.93,-6.81,600.0,145.41,105.64,39,40,485,99.34
573,VORONOI_SEARCH,6,600.0,0,77.01,47.5,26.78,9.95,-7.22,600.0,152.76,125.28,38,40,524,99.48
574,VORONOI_SEARCH,6,600.0,0,88.15,50.0,33.51,9.87,-5.23,407.21,119.15,93.66,40,40,336,98.75
575,VORONOI_SEARCH,6,600.0,0,79.84,48.75,28.25,9.91,-7.07,600.0,125.5,102.64,39,40,518,99.13
576,VORONOI_SEARCH,6,600.0,0,78.76,48.75,27.62,9.94,-7.56,600.0,136.7,112.81,39,40,589,99.42
577,VORONOI_SEARCH,6,600.0,0,79.82,48.75,28.06,9.92,-6.92,600.0,140.09,90.65,39,40,498,99.25
578,VORONOI_SEARCH,6,600.0,0,86.07,50.0,32.25,9.92,-6.09,467.35,123.3,78.42,40,40,416,99.19
579,VORONOI_SEARCH,6,600.0,0,85.6,50.0,31.95,9.86,-6.21,460.38,128.66,90.04,40,40,428,98.55
580,VORONOI_SEARCH,6,600.0,0,85.25,50.0,31.61,9.95,-6.3,491.56,115.82,89.57,40,40,438,99.46
581,VORONOI_SEARCH,6,600.0,0,80.31,48.75,28.66,9.97,-7.06,600.0,122.51,90.19,39,40,517,99.65
582,VORONOI_SEARCH,6,600.0,0,80.05,48.75,28.59,9.95,-7.23,600.0,121.66,94.23,39,40,540,99.46
583,VORONOI_SEARCH,6,600.0,0,80.6,48.75,28.95,9.97,-7.06,600.0,120.38,81.63,39,40,517,99.67
584,VORONOI_SEARCH,6,600.0,0,82.73,50.0,29.35,9.93,-6.54,533.77,140.09,105.61,40,40,465,99.32
585,VORONOI_SEARCH,6,600.0,0,89.48,50.0,35.45,9.42,-5.39,331.82,107.28,107.18,40,40,350,94.21
586,VORONOI_SEARCH,6,600.0,0,79.97,48.75,28.65,9.86,-7.29,600.0,120.34,93.48,39,40,548,98.59
587,VORONOI_SEARCH,6,600.0,0,92.24,50.0,37.76,9.15,-4.66,309.63,89.72,60.37,40,40,291,91.45
588,VORONOI_SEARCH,6,600.0,0,75.47,46.25,25.71,9.78,-6.28,600.0,172.6,141.26,37,40,403,97.84
589,VORONOI_SEARCH,6,600.0,0,79.32,48.75,28.5,9.97,-7.9,600.0,121.82,97.6,39,40,647,99.67
590,VORONOI_SEARCH,6,600.0,0,81.04,50.0,28.23,9.96,-7.15,581.44,136.44,107.47,40,40,542,99.63
591,VORONOI_SEARCH,6,600.0,0,85.67,50.0,31.99,9.82,-6.14,422.15,132.36,121.66,40,40,421,98.19
592,VORONOI_SEARCH,6,600.0,0,79.55,48.75,27.82,9.87,-6.89,600.0,141.3,98.72,39,40,495,98.73
593,VORONOI_SEARCH,6,600.0,0,78.52,48.75,26.92,9.97,-7.12,600.0,149.67,123.74,39,40,524,99.65
594,VORONOI_SEARCH,6,600.0,0,79.4,48.75,27.93,9.89,-7.17,600.0,139.27,97.12,39,40,531,98.92
595,VORONOI_SEARCH,6,600.0,0,82.74,50.0,29.54,9.89,-6.69,523.01,140.84,107.65,40,40,482,98.86
596,VORONOI_SEARCH,6,600.0,0,83.42,50.0,29.89,9.83,-6.3,488.79,140.06,128.73,40,40,438,98.3
597,VORONOI_SEARCH,6,600.0,0,86.31,50.0,32.32,9.75,-5.76,449.51,129.29,85.15,40,40,383,97.47
598,VORONOI_SEARCH,6,600.0,0,87.8,50.0,33.83,9.73,-5.76,430.42,110.91,68.6,40,40,383,97.26
599,VORONOI_SEARCH,6,600.0,0,79.7,48.75,28.52,9.91,-7.48,600.0,129.51,86.5,39,40,576,99.07
600,VORONOI_SEARCH,6,600.0,0,76.72,46.25,28.12,9.89,-7.53,600.0,135.86,94.08,37,40,555,98.88
